product_id;ean;qty;date;price;tax;category;name;short_description;description;category_id;product_manufacturer_id;meta_description;meta_keyword;product_publish;product_template;delivery_times_id
279;PIF001;0.00;2014-11-18 02:13:12;400000.000000;19.00;Kính Áp Giãn Tròng Cận;G101 Choco;Độ cận: từ 0.00 đến -6.00  Đường kính giãn lớn: 14.8  Độ cong trung bình: 8.6 - 8.8;"<div class=""sp_r"">  <div class=""product_info"">  <div class=""mota_s"">  <p><strong>THÔNG TIN SẢN PHẨM</strong><br />Độ cận: từ 0.00 đến -6.00<br />Đường kính giãn lớn: 14.8<br />Độ cong trung bình: 8.6 - 8.8<br />Độ ngậm nước : 45%<br />Thành phần: 2HEMA hydrogel thấm khí<br />Công nghệ sản xuất: Bouble Coating (New)<br />Nhãn hiệu: TinTin Contact Lens<br />Hạn sử dụng: 6 tháng sau khi mở nắp bảo quản<br />Hãng sản xuất: EOS Contact Lens Korea<br />Nhập khẩu chính hãng bởi New Star Vietnam</p>  </div>  </div>  <div class=""clear""> </div>  <div class=""tags""> </div>  </div>  <div id=""container1"">  <div id=""tabs"">  <div class=""clear""> </div>  <div id=""tab-1"">  <p> </p>  <p><img src=""http://kinhaptrong.com.vn/upload/WM223_Blue.jpg"" alt="""" width=""750"" height=""3650"" /></p>  </div>  </div>  </div>";1;2;;;1;default;0
283;PIF002;0.00;2015-09-29 15:11:53;750000.000000;19.00;Kính Áp Tròng Không Độ;Giãn tròng màu đen;Độ cận: từ 0.00 đến -6.00  Đường kính giãn lớn: 14.8  Độ cong trung bình: 8.6 - 8.8  Độ ngậm nước : 45%;"<div class=""sp_r"">  <div class=""product_info"">  <div class=""mota_s"">  <p><strong>THÔNG TIN SẢN PHẨM</strong><br />Độ cận: từ 0.00 đến -6.00<br />Đường kính giãn lớn: 14.8<br />Độ cong trung bình: 8.6 - 8.8<br />Độ ngậm nước : 45%<br />Thành phần: 2HEMA hydrogel thấm khí<br />Công nghệ sản xuất: Bouble Coating (New)<br />Nhãn hiệu: TinTin Contact Lens<br />Hạn sử dụng: 6 tháng sau khi mở nắp bảo quản<br />Hãng sản xuất: EOS Contact Lens Korea<br />Nhập khẩu chính hãng bởi New Star Vietnam </p>  </div>  </div>  <div class=""clear""> </div>  </div>  <div id=""container1"">  <div id=""tabs"">  <div id=""tab-1"">  <p><img src=""http://kinhaptrong.com.vn/upload/WBK_BLACK.jpg"" alt="""" width=""800"" height=""3337"" /></p>  </div>  </div>  </div>";26;2;;;1;default;0
287;PIF003;0.00;2015-09-30 19:15:50;250000.000000;;HUE Contact Lens;KÍNH ÁP TRÒNG R1 BLACK;Độ cận: 0.00   Đường kính giãn vừa: 14.2  Độ cong trung bình: 8.6 - 8.8  Độ ngậm nước : 45%  Thành phần: 2HEMA hydrogel thấm khí;"<div class=""sp_r"">  <div class=""product_info"">  <div class=""mota_s"">  <p><strong>TNG TIN SẢN PHẨM</strong><br />Độ cận: 0.00 <br />Đường kính giãn vừa: 14.2<br />Độ cong trung bình: 8.6 - 8.8<br />Độ ngậm nước : 45%<br />Thành phần: 2HEMA hydrogel thấm khí<br />Nhãn hiệu: Qeye Contact Lens<br />Công nghệ sản xuất: Double Coating (New)<br />Hạn sử dụng: 6 tháng sau khi mở nắp bảo quản<br />Hãng sản xuất: G&amp;G Contact Lens Korea<br />Nhập khẩu chính hãng bởi Mắt Việt Hàn</p>  </div>  </div>  </div>  <div id=""container1"">  <div id=""tabs"">  <div id=""tab-1"">  <p><img src=""http://kinhaptrong.com.vn/upload/R1_Black.jpg"" alt="""" width=""750"" height=""3169"" /></p>  </div>  </div>  </div>";96;2;;;1;default;0
293;PIF001;0.00;2015-10-07 15:51:24;400000.000000;19.00;Kính Áp Giãn Tròng Cận;G101 Choco;Độ cận: từ 0.00 đến -6.00  Đường kính giãn lớn: 14.8  Độ cong trung bình: 8.6 - 8.8;"<div class=""sp_r"">  <div class=""product_info"">  <div class=""mota_s"">  <p><strong>THÔNG TIN SẢN PHẨM</strong><br />Độ cận: từ 0.00 đến -6.00<br />Đường kính giãn lớn: 14.8<br />Độ cong trung bình: 8.6 - 8.8<br />Độ ngậm nước : 45%<br />Thành phần: 2HEMA hydrogel thấm khí<br />Công nghệ sản xuất: Bouble Coating (New)<br />Nhãn hiệu: TinTin Contact Lens<br />Hạn sử dụng: 6 tháng sau khi mở nắp bảo quản<br />Hãng sản xuất: EOS Contact Lens Korea<br />Nhập khẩu chính hãng bởi New Star Vietnam</p>  </div>  </div>  <div class=""clear""> </div>  <div class=""tags""> </div>  </div>  <div id=""container1"">  <div id=""tabs"">  <div class=""clear""> </div>  <div id=""tab-1"">  <p> </p>  <p><img src=""http://kinhaptrong.com.vn/upload/WM223_Blue.jpg"" alt="""" width=""750"" height=""3650"" /></p>  </div>  </div>  </div>";1;2;;;1;default;0
294;PIF002;0.00;2015-10-07 15:51:24;750000.000000;19.00;Kính Áp Tròng Không Độ;Giãn tròng màu đen;Độ cận: từ 0.00 đến -6.00  Đường kính giãn lớn: 14.8  Độ cong trung bình: 8.6 - 8.8  Độ ngậm nước : 45%;"<div class=""sp_r"">  <div class=""product_info"">  <div class=""mota_s"">  <p><strong>THÔNG TIN SẢN PHẨM</strong><br />Độ cận: từ 0.00 đến -6.00<br />Đường kính giãn lớn: 14.8<br />Độ cong trung bình: 8.6 - 8.8<br />Độ ngậm nước : 45%<br />Thành phần: 2HEMA hydrogel thấm khí<br />Công nghệ sản xuất: Bouble Coating (New)<br />Nhãn hiệu: TinTin Contact Lens<br />Hạn sử dụng: 6 tháng sau khi mở nắp bảo quản<br />Hãng sản xuất: EOS Contact Lens Korea<br />Nhập khẩu chính hãng bởi New Star Vietnam </p>  </div>  </div>  <div class=""clear""> </div>  </div>  <div id=""container1"">  <div id=""tabs"">  <div id=""tab-1"">  <p><img src=""http://kinhaptrong.com.vn/upload/WBK_BLACK.jpg"" alt="""" width=""800"" height=""3337"" /></p>  </div>  </div>  </div>";26;2;;;1;default;0
295;PIF003;0.00;2015-10-07 15:51:24;250000.000000;;HUE Contact Lens;KÍNH ÁP TRÒNG R1 BLACK;Độ cận: 0.00   Đường kính giãn vừa: 14.2  Độ cong trung bình: 8.6 - 8.8  Độ ngậm nước : 45%  Thành phần: 2HEMA hydrogel thấm khí;"<div class=""sp_r"">  <div class=""product_info"">  <div class=""mota_s"">  <p><strong>TNG TIN SẢN PHẨM</strong><br />Độ cận: 0.00 <br />Đường kính giãn vừa: 14.2<br />Độ cong trung bình: 8.6 - 8.8<br />Độ ngậm nước : 45%<br />Thành phần: 2HEMA hydrogel thấm khí<br />Nhãn hiệu: Qeye Contact Lens<br />Công nghệ sản xuất: Double Coating (New)<br />Hạn sử dụng: 6 tháng sau khi mở nắp bảo quản<br />Hãng sản xuất: G&amp;G Contact Lens Korea<br />Nhập khẩu chính hãng bởi Mắt Việt Hàn</p>  </div>  </div>  </div>  <div id=""container1"">  <div id=""tabs"">  <div id=""tab-1"">  <p><img src=""http://kinhaptrong.com.vn/upload/R1_Black.jpg"" alt="""" width=""750"" height=""3169"" /></p>  </div>  </div>  </div>";96;2;;;1;default;0
